Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball0,
Type,Simulation Paths,Accuracy,Latency,
Std Verification,15200000,0.000000,74591.036396,
Mean Verification,15300000,0.029557,192190895.366669,
Std Verification,15300000,0.000000,117831.698565,
Mean Verification,15400000,0.029460,193544861.221313,
Std Verification,15400000,0.000000,109738.017184,
Mean Verification,15500000,0.029365,194783925.080299,
Std Verification,15500000,0.000000,98024.668174,
Mean Verification,15600000,0.029271,196002510.046959,
Std Verification,15600000,0.000000,90840.312926,
Mean Verification,15700000,0.029179,197221963.644028,
Std Verification,15700000,0.000000,108133.512929,
Mean Verification,15800000,0.029086,198485452.413559,
Std Verification,15800000,0.000000,108017.267859,
Mean Verification,15900000,0.028995,199644989.657402,
Std Verification,15900000,0.000000,143108.563579,
Mean Verification,16000000,0.028904,201160081.815720,
Std Verification,16000000,0.000000,96497.456297,
Mean Verification,16100000,0.028814,202482606.267929,
Std Verification,16100000,0.000000,117051.635379,
Mean Verification,16200000,0.028725,203645218.086243,
Std Verification,16200000,0.000000,132450.219734,
Mean Verification,16300000,0.028637,204874352.288246,
Std Verification,16300000,0.000000,97636.021730,
Mean Verification,16400000,0.028549,206022145.962715,
Std Verification,16400000,0.000000,118390.625542,
Mean Verification,16500000,0.028462,207323957.490921,
Std Verification,16500000,0.000000,100229.811670,
Mean Verification,16600000,0.028376,208625588.893890,
Std Verification,16600000,0.000000,114750.787703,
Mean Verification,16700000,0.028291,209614967.155457,
Std Verification,16700000,0.000000,120563.932263,
Mean Verification,16800000,0.028207,210880079.269409,
Std Verification,16800000,0.000000,110562.453647,
Mean Verification,16900000,0.028123,212208750.963211,
Std Verification,16900000,0.000000,112764.368868,
Mean Verification,17000000,0.028040,213394811.010361,
Std Verification,17000000,0.000000,133691.087241,
Mean Verification,17100000,0.027958,214691912.603378,
Std Verification,17100000,0.000000,101983.514137,
Mean Verification,17200000,0.027877,215861854.934692,
Std Verification,17200000,0.000000,90082.958580,
Mean Verification,17300000,0.027797,217092410.469055,
Std Verification,17300000,0.000000,130574.315230,
Mean Verification,17400000,0.027717,218697110.557556,
Std Verification,17400000,0.000000,133049.358868,
Mean Verification,17500000,0.027638,219742777.276039,
Std Verification,17500000,0.000000,137887.500550,
Mean Verification,17600000,0.027559,221067437.815666,
Std Verification,17600000,0.000000,125773.698879,
Mean Verification,17700000,0.027481,222237508.964539,
Std Verification,17700000,0.000000,75046.218348,
Mean Verification,17800000,0.027403,223461331.439018,
Std Verification,17800000,0.000000,87936.717002,
Mean Verification,17900000,0.027327,224793733.000755,
Std Verification,17900000,0.000000,126651.665667,
Mean Verification,18000000,0.027251,226041049.289703,
Std Verification,18000000,0.000000,150042.865097,
Mean Verification,18100000,0.027175,227213063.311577,
Std Verification,18100000,0.000000,101107.545081,
Mean Verification,18200000,0.027100,228421793.174744,
Std Verification,18200000,0.000000,107801.953434,
Mean Verification,18300000,0.027026,229684404.444695,
Std Verification,18300000,0.000000,127055.955471,
Mean Verification,18400000,0.026952,230924101.972580,
Std Verification,18400000,0.000000,104453.900437,
Mean Verification,18500000,0.026879,232172383.046150,
Std Verification,18500000,0.000000,121949.977972,
Mean Verification,18600000,0.026808,233266540.002823,
Std Verification,18600000,0.000000,147188.786743,
Mean Verification,18700000,0.026736,234614523.053169,
Std Verification,18700000,0.000000,120438.084956,
Mean Verification,18800000,0.026665,235876274.347305,
Std Verification,18800000,0.000000,111678.099598,
Mean Verification,18900000,0.026594,237383032.035828,
Std Verification,18900000,0.000000,102358.698093,
Mean Verification,19000000,0.026524,238603888.106346,
Std Verification,19000000,0.000000,141767.926345,
Mean Verification,19100000,0.026455,239807560.276985,
Std Verification,19100000,0.000000,87000.642919,
Mean Verification,19200000,0.026386,240998789.978027,
Std Verification,19200000,0.000000,84196.349468,
Mean Verification,19300000,0.026317,242250320.863724,
Std Verification,19300000,0.000000,102397.238547,
Mean Verification,19400000,0.026249,243429287.290573,
Std Verification,19400000,0.000000,142924.688471,
Mean Verification,19500000,0.026181,244632210.826874,
Std Verification,19500000,0.000000,93040.936320,
Mean Verification,19600000,0.026114,245892896.056175,
Std Verification,19600000,0.000000,151591.216676,
Mean Verification,19700000,0.026048,247055353.736877,
Std Verification,19700000,0.000000,108687.946300,
Mean Verification,19800000,0.025982,248286053.252220,
Std Verification,19800000,0.000000,113133.445528,
Mean Verification,19900000,0.025917,249477638.459206,
Std Verification,19900000,0.000000,104678.962568,
Mean Verification,20000000,0.025852,250805275.988579,
Std Verification,20000000,0.000000,132000.179305,
Mean Verification,20100000,0.025788,251915127.587318,
Std Verification,20100000,0.000000,134261.455979,
Mean Verification,20200000,0.025724,253210863.018036,
Std Verification,20200000,0.000000,107517.890002,
Mean Verification,20300000,0.025661,254829913.663864,
Std Verification,20300000,0.000000,113368.320536,
Mean Verification,20400000,0.025598,255910010.719299,
Std Verification,20400000,0.000000,80216.340317,
Mean Verification,20500000,0.025535,257258206.963539,
Std Verification,20500000,0.000000,96822.400717,
Mean Verification,20600000,0.025473,258435073.232651,
Std Verification,20600000,0.000000,94245.928745,
Mean Verification,20700000,0.025412,259650361.871719,
Std Verification,20700000,0.000000,131744.927994,
Mean Verification,20800000,0.025350,260900260.591507,
Std Verification,20800000,0.000000,95974.794781,
Mean Verification,20900000,0.025289,262084491.491318,
Std Verification,20900000,0.000000,113995.059840,
Mean Verification,21000000,0.025229,263257120.490074,
Std Verification,21000000,0.000000,143139.239188,
Mean Verification,21100000,0.025169,264585877.227783,
Std Verification,21100000,0.000000,139927.560973,
Mean Verification,21200000,0.025109,265748705.291748,
Std Verification,21200000,0.000000,117367.758339,
Mean Verification,21300000,0.025050,267048157.787323,
Std Verification,21300000,0.000000,122206.374403,
