Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
FPGA,maxstation1.doc.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Std Verification,12500000,0.000084,44057.241164,
Mean Verification,12600000,0.042338,308197967.720032,
Std Verification,12600000,0.000109,31580.556734,
Mean Verification,12700000,0.042253,310101696.085930,
Std Verification,12700000,0.000030,35863.349964,
Mean Verification,12800000,0.041782,313983985.209465,
Std Verification,12800000,0.000080,60109.544697,
Mean Verification,12900000,0.041723,315891001.701355,
Std Verification,12900000,0.000099,29957.768028,
Mean Verification,13000000,0.041661,317769544.744492,
Std Verification,13000000,0.000212,35809.529195,
Mean Verification,13100000,0.041601,319707483.267784,
Std Verification,13100000,0.000098,28253.250693,
Mean Verification,13200000,0.041158,323580058.145523,
Std Verification,13200000,0.000326,42121.296188,
Mean Verification,13300000,0.041130,325514899.277687,
Std Verification,13300000,0.000138,46976.086469,
Mean Verification,13400000,0.041045,327436109.113693,
Std Verification,13400000,0.000126,43398.806364,
Mean Verification,13500000,0.040955,329350005.626678,
Std Verification,13500000,0.000065,39136.654114,
Mean Verification,13600000,0.040541,333181943.011284,
Std Verification,13600000,0.000074,34902.908799,
Mean Verification,13700000,0.040485,335110793.089867,
Std Verification,13700000,0.000136,37778.855921,
Mean Verification,13800000,0.040422,337044470.262527,
Std Verification,13800000,0.000080,30153.959535,
Mean Verification,13900000,0.040347,338982218.313217,
Std Verification,13900000,0.000243,29406.348130,
Mean Verification,14000000,0.039952,342800886.130333,
Std Verification,14000000,0.000054,29847.356019,
Mean Verification,14100000,0.039902,344761299.920082,
Std Verification,14100000,0.000035,31813.220612,
Mean Verification,14200000,0.039833,346698613.572121,
Std Verification,14200000,0.000078,72639.162805,
Mean Verification,14300000,0.039792,348636514.377594,
Std Verification,14300000,0.000129,77380.777890,
Mean Verification,14400000,0.039400,352434331.822395,
Std Verification,14400000,0.000076,37631.892861,
Mean Verification,14500000,0.039327,354374943.923950,
Std Verification,14500000,0.000089,38957.365357,
Mean Verification,14600000,0.039306,356318519.163132,
Std Verification,14600000,0.000100,49295.303323,
Mean Verification,14700000,0.039247,358222477.602959,
Std Verification,14700000,0.000116,37245.253741,
Mean Verification,14800000,0.038875,362088185.906410,
Std Verification,14800000,0.000090,36400.449482,
Mean Verification,14900000,0.038816,364001134.371758,
Std Verification,14900000,0.000104,35513.635829,
Mean Verification,15000000,0.038746,365925329.256058,
Std Verification,15000000,0.000114,51303.929938,
Mean Verification,15100000,0.038705,367855921.268463,
Std Verification,15100000,0.000099,53312.052144,
Mean Verification,15200000,0.038357,371694260.501862,
Std Verification,15200000,0.000075,54577.428013,
Mean Verification,15300000,0.038318,373614945.650101,
Std Verification,15300000,0.000129,37885.044284,
Mean Verification,15400000,0.038261,375557190.489769,
Std Verification,15400000,0.000208,40997.292571,
Mean Verification,15500000,0.038206,377472128.343582,
Std Verification,15500000,0.000069,40191.997283,
Mean Verification,15600000,0.037855,381299354.267120,
Std Verification,15600000,0.000075,34227.671100,
Mean Verification,15700000,0.037808,383249771.761894,
Std Verification,15700000,0.000064,45803.884601,
Mean Verification,15800000,0.037793,385164661.407471,
Std Verification,15800000,0.000076,69127.415260,
Mean Verification,15900000,0.037712,387086236.381531,
Std Verification,15900000,0.000102,35011.970568,
Mean Verification,16000000,0.037392,390920552.158356,
Std Verification,16000000,0.000076,37440.509369,
Mean Verification,16100000,0.037347,392863850.975037,
Std Verification,16100000,0.000125,47270.870862,
Mean Verification,16200000,0.037284,394790540.575981,
Std Verification,16200000,0.000114,31117.161819,
Mean Verification,16300000,0.037244,396729807.329178,
Std Verification,16300000,0.000101,38112.108955,
Mean Verification,16400000,0.036917,400597788.715363,
Std Verification,16400000,0.000097,46258.292579,
Mean Verification,16500000,0.036882,402525689.935684,
Std Verification,16500000,0.000069,46193.810480,
Mean Verification,16600000,0.036833,404411221.837997,
Std Verification,16600000,0.000090,42808.120849,
Mean Verification,16700000,0.036797,406371893.525124,
Std Verification,16700000,0.000073,44378.856259,
Mean Verification,16800000,0.036473,410246007.633209,
Std Verification,16800000,0.000091,54618.194787,
Mean Verification,16900000,0.036442,412125883.293152,
Std Verification,16900000,0.000055,49688.949880,
Mean Verification,17000000,0.036399,414052920.055389,
Std Verification,17000000,0.000060,40627.358072,
Mean Verification,17100000,0.036354,416057702.612877,
Std Verification,17100000,0.000114,45713.106655,
Mean Verification,17200000,0.036041,419865679.144859,
Std Verification,17200000,0.000110,44413.117938,
Mean Verification,17300000,0.036016,421744137.668610,
Std Verification,17300000,0.000090,44052.946341,
Mean Verification,17400000,0.035964,423700870.370865,
Std Verification,17400000,0.000058,41417.448208,
Mean Verification,17500000,0.035922,425620052.409172,
Std Verification,17500000,0.000089,36738.819320,
Mean Verification,17600000,0.035634,429455265.903473,
Std Verification,17600000,0.000070,39917.417599,
Mean Verification,17700000,0.035593,431406210.708618,
Std Verification,17700000,0.000063,36814.523305,
Mean Verification,17800000,0.035560,433329850.149155,
Std Verification,17800000,0.000124,34482.178039,
Mean Verification,17900000,0.035519,435215824.365616,
Std Verification,17900000,0.000077,43653.430219,
Mean Verification,18000000,0.035244,439073815.417290,
Std Verification,18000000,0.000123,37469.086952,
Mean Verification,18100000,0.035206,440972417.879105,
Std Verification,18100000,0.000059,38506.642683,
Mean Verification,18200000,0.035161,442959481.668472,
Std Verification,18200000,0.000078,32582.435790,
Mean Verification,18300000,0.035127,444912779.736519,
Std Verification,18300000,0.000090,79489.804305,
Mean Verification,18400000,0.034855,448706253.147125,
Std Verification,18400000,0.000098,38922.848492,
Mean Verification,18500000,0.034817,450629671.001434,
Std Verification,18500000,0.000095,37442.580700,
Mean Verification,18600000,0.034771,452557009.172440,
Std Verification,18600000,0.000103,35676.796984,
Mean Verification,18700000,0.034731,454444625.878334,
Std Verification,18700000,0.000081,49238.097510,
Mean Verification,18800000,0.034477,458328246.068954,
Std Verification,18800000,0.000050,43434.521094,
Mean Verification,18900000,0.034460,460301250.624657,
Std Verification,18900000,0.000075,52104.243275,
Mean Verification,19000000,0.034388,462190674.972534,
Std Verification,19000000,0.000070,47518.224790,
Mean Verification,19100000,0.034363,464117500.853539,
Std Verification,19100000,0.000113,45649.252347,
Mean Verification,19200000,0.034116,467971013.426781,
Std Verification,19200000,0.000090,36796.741742,
Mean Verification,19300000,0.034098,469869056.630135,
Std Verification,19300000,0.000087,37189.576604,
Mean Verification,19400000,0.034049,471811968.851089,
Std Verification,19400000,0.000091,38730.983848,
Mean Verification,19500000,0.034017,473800995.683670,
Std Verification,19500000,0.000080,68304.336618,
Mean Verification,19600000,0.033772,477610225.367546,
Std Verification,19600000,0.000069,42162.701787,
Mean Verification,19700000,0.033733,479529725.527763,
Std Verification,19700000,0.000053,34358.807747,
Mean Verification,19800000,0.033689,481413717.937469,
Std Verification,19800000,0.000073,53388.777491,
Mean Verification,19900000,0.033669,483344925.451279,
Std Verification,19900000,0.000089,50211.111958,
Mean Verification,20000000,0.033428,487265472.173691,
Std Verification,20000000,0.000059,62914.652987,
Mean Verification,20100000,0.033404,489149489.116669,
Std Verification,20100000,0.000066,61576.657494,
Mean Verification,20200000,0.033363,491045873.427391,
Std Verification,20200000,0.000104,48411.842424,
Mean Verification,20300000,0.033332,493028741.502762,
Std Verification,20300000,0.000087,80474.955762,
Mean Verification,20400000,0.033102,496853853.607178,
Std Verification,20400000,0.000122,46015.973167,
Mean Verification,20500000,0.033066,498816214.776039,
Std Verification,20500000,0.000067,77801.904193,
Mean Verification,20600000,0.033041,500675220.608711,
Std Verification,20600000,0.000056,59594.918022,
Mean Verification,20700000,0.032986,502616912.007332,
Std Verification,20700000,0.000066,61052.764886,
Mean Verification,20800000,0.032784,506462276.887894,
Std Verification,20800000,0.000083,46038.045597,
Mean Verification,20900000,0.032746,508418996.620178,
Std Verification,20900000,0.000067,52366.586712,
Mean Verification,21000000,0.032720,510329627.251625,
Std Verification,21000000,0.000064,51334.081758,
Mean Verification,21100000,0.032700,512258454.227448,
Std Verification,21100000,0.000042,44722.368326,
Mean Verification,21200000,0.032467,516099002.575874,
Std Verification,21200000,0.000085,54652.551408,
Mean Verification,21300000,0.032432,518027748.155594,
Std Verification,21300000,0.000035,43811.995016,
Mean Verification,21400000,0.032421,519988506.364822,
Std Verification,21400000,0.000083,44494.951673,
Mean Verification,21500000,0.032381,521872103.691101,
Std Verification,21500000,0.000100,39432.009462,
Mean Verification,21600000,0.032173,525727103.281021,
Std Verification,21600000,0.000050,47638.868050,
Mean Verification,21700000,0.032148,527601390.290260,
Std Verification,21700000,0.000060,57691.102842,
Mean Verification,21800000,0.032126,529585923.886299,
Std Verification,21800000,0.000095,55547.267309,
Mean Verification,21900000,0.032087,531496364.641190,
Std Verification,21900000,0.000054,78749.974199,
Mean Verification,22000000,0.031877,535353324.890137,
Std Verification,22000000,0.000082,43247.692940,
Mean Verification,22100000,0.031846,537260682.320595,
Std Verification,22100000,0.000044,67265.839812,
Mean Verification,22200000,0.031822,539185428.929329,
Std Verification,22200000,0.000067,61211.658399,
Mean Verification,22300000,0.031791,541142166.757584,
Std Verification,22300000,0.000077,50504.954324,
Mean Verification,22400000,0.031600,544943949.413300,
Std Verification,22400000,0.000053,50077.850839,
Mean Verification,22500000,0.031576,546846902.322769,
Std Verification,22500000,0.000172,79787.567161,
Mean Verification,22600000,0.031526,548781497.359276,
Std Verification,22600000,0.000068,62000.884883,
Mean Verification,22700000,0.031508,550745078.444481,
Std Verification,22700000,0.000069,51093.093906,
Mean Verification,22800000,0.031300,554600589.346886,
Std Verification,22800000,0.000092,57506.580765,
Mean Verification,22900000,0.031277,556543637.871742,
Std Verification,22900000,0.000055,60075.807187,
Mean Verification,23000000,0.031256,558403772.354126,
Std Verification,23000000,0.000042,52814.503075,
Mean Verification,23100000,0.031235,560398670.268059,
Std Verification,23100000,0.000080,42421.258618,
Mean Verification,23200000,0.031038,564233702.278137,
Std Verification,23200000,0.000082,42107.308478,
Mean Verification,23300000,0.031000,566134403.371811,
Std Verification,23300000,0.000057,46958.744501,
Mean Verification,23400000,0.030983,568053032.183647,
Std Verification,23400000,0.000108,64210.693891,
Mean Verification,23500000,0.030953,569940430.355072,
Std Verification,23500000,0.000063,55829.666649,
Mean Verification,23600000,0.030769,573847199.296951,
Std Verification,23600000,0.000085,48449.472329,
Mean Verification,23700000,0.030759,575740052.080154,
Std Verification,23700000,0.000061,55245.008113,
Mean Verification,23800000,0.030720,577658009.457588,
Std Verification,23800000,0.000058,47293.957139,
Mean Verification,23900000,0.030705,579577030.754089,
Std Verification,23900000,0.000046,57430.649206,
Mean Verification,24000000,0.030511,583492609.643936,
Std Verification,24000000,0.000049,69189.482337,
Mean Verification,24100000,0.030492,585370481.991768,
Std Verification,24100000,0.000077,70165.254154,
Mean Verification,24200000,0.030462,587304323.148727,
Std Verification,24200000,0.000078,53019.871674,
Mean Verification,24300000,0.030445,589189875.245094,
Std Verification,24300000,0.000080,53305.037545,
Mean Verification,24400000,0.030260,593103019.428253,
Std Verification,24400000,0.000068,65475.891149,
Mean Verification,24500000,0.030250,595029229.307175,
Std Verification,24500000,0.000050,60018.658929,
Mean Verification,24600000,0.030223,596956879.281998,
Std Verification,24600000,0.000075,76491.949592,
Mean Verification,24700000,0.030202,598902538.228035,
Std Verification,24700000,0.000068,85212.436609,
Mean Verification,24800000,0.030028,602702282.667160,
Std Verification,24800000,0.000078,45379.421596,
Mean Verification,24900000,0.030009,604652779.507637,
Std Verification,24900000,0.000064,45935.795825,
Mean Verification,25000000,0.029971,606568211.889267,
Std Verification,25000000,0.000054,67846.379312,
Mean Verification,25100000,0.029956,608520395.588875,
Std Verification,25100000,0.000057,55688.698397,
Mean Verification,25200000,0.029793,612273763.918877,
Std Verification,25200000,0.000068,62068.048563,
Mean Verification,25300000,0.029767,614235027.766228,
Std Verification,25300000,0.000064,51749.864528,
Mean Verification,25400000,0.029732,616174871.563911,
Std Verification,25400000,0.000055,55578.008880,
Mean Verification,25500000,0.029721,618101204.729080,
Std Verification,25500000,0.000071,48952.925869,
Mean Verification,25600000,0.029543,621947607.636452,
Std Verification,25600000,0.000126,61404.533913,
Mean Verification,25700000,0.029527,623840393.471718,
Std Verification,25700000,0.000046,61295.612152,
Mean Verification,25800000,0.029510,625824134.683609,
Std Verification,25800000,0.000054,56541.428030,
Mean Verification,25900000,0.029489,627751941.180229,
Std Verification,25900000,0.000023,59409.279705,
Mean Verification,26000000,0.029331,631592892.217636,
Std Verification,26000000,0.000104,52309.109178,
Mean Verification,26100000,0.029309,633542298.221588,
Std Verification,26100000,0.000048,54208.958342,
