Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball0,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,power,14100000,0.030921,177538232.466104,
Projection,power,14200000,0.030816,178785471.027168,
Projection,power,14300000,0.030711,180032709.588231,
Projection,power,14400000,0.030608,181279948.149294,
Projection,power,14500000,0.030506,182527186.710357,
Projection,power,14600000,0.030404,183774425.271420,
Projection,power,14700000,0.030304,185021663.832483,
Projection,power,14800000,0.030205,186268902.393547,
Projection,power,14900000,0.030107,187516140.954610,
Projection,power,15000000,0.030010,188763379.515673,
Projection,power,15100000,0.029914,190010618.076736,
Projection,power,15200000,0.029818,191257856.637799,
Projection,power,15300000,0.029724,192505095.198863,
Projection,power,15400000,0.029631,193752333.759926,
Projection,power,15500000,0.029538,194999572.320989,
Projection,power,15600000,0.029447,196246810.882052,
Projection,power,15700000,0.029356,197494049.443115,
Projection,power,15800000,0.029266,198741288.004179,
Projection,power,15900000,0.029177,199988526.565242,
Projection,power,16000000,0.029089,201235765.126305,
Projection,power,16100000,0.029001,202483003.687368,
Projection,power,16200000,0.028915,203730242.248431,
Projection,power,16300000,0.028829,204977480.809495,
Projection,power,16400000,0.028744,206224719.370558,
Projection,power,16500000,0.028660,207471957.931621,
Projection,power,16600000,0.028577,208719196.492684,
Projection,power,16700000,0.028494,209966435.053747,
Projection,power,16800000,0.028412,211213673.614810,
Projection,power,16900000,0.028331,212460912.175874,
Projection,power,17000000,0.028251,213708150.736937,
Projection,power,17100000,0.028171,214955389.298000,
Projection,power,17200000,0.028092,216202627.859063,
Projection,power,17300000,0.028013,217449866.420126,
Projection,power,17400000,0.027936,218697104.981190,
Projection,power,17500000,0.027859,219944343.542253,
Projection,power,17600000,0.027782,221191582.103316,
Projection,power,17700000,0.027707,222438820.664379,
Projection,power,17800000,0.027632,223686059.225442,
Projection,power,17900000,0.027557,224933297.786506,
Projection,power,18000000,0.027483,226180536.347569,
Projection,power,18100000,0.027410,227427774.908632,
Projection,power,18200000,0.027338,228675013.469695,
Projection,power,18300000,0.027266,229922252.030758,
Projection,power,18400000,0.027194,231169490.591822,
Projection,power,18500000,0.027124,232416729.152885,
Projection,power,18600000,0.027053,233663967.713948,
Projection,power,18700000,0.026984,234911206.275011,
Projection,power,18800000,0.026914,236158444.836074,
Projection,power,18900000,0.026846,237405683.397137,
Projection,power,19000000,0.026778,238652921.958201,
Projection,power,19100000,0.026710,239900160.519264,
Projection,power,19200000,0.026643,241147399.080327,
Projection,power,19300000,0.026577,242394637.641390,
Projection,power,19400000,0.026511,243641876.202453,
Projection,power,19500000,0.026446,244889114.763517,
Projection,power,19600000,0.026381,246136353.324580,
Projection,power,19700000,0.026316,247383591.885643,
Projection,power,19800000,0.026252,248630830.446706,
Projection,power,19900000,0.026189,249878069.007769,
Projection,power,20000000,0.026126,251125307.568833,
Projection,power,20100000,0.026064,252372546.129896,
Projection,power,20200000,0.026002,253619784.690959,
Projection,power,20300000,0.025940,254867023.252022,
Projection,power,20400000,0.025879,256114261.813085,
Projection,power,20500000,0.025818,257361500.374149,
Projection,power,20600000,0.025758,258608738.935212,
Projection,power,20700000,0.025698,259855977.496275,
Projection,power,20800000,0.025639,261103216.057338,
Projection,power,20900000,0.025580,262350454.618401,
Projection,power,21000000,0.025522,263597693.179465,
Projection,power,21100000,0.025463,264844931.740528,
Projection,power,21200000,0.025406,266092170.301591,
Projection,power,21300000,0.025349,267339408.862654,
Projection,power,21400000,0.025292,268586647.423717,
Projection,power,21500000,0.025235,269833885.984780,
Projection,power,21600000,0.025179,271081124.545844,
Projection,power,21700000,0.025123,272328363.106907,
Projection,power,21800000,0.025068,273575601.667970,
Projection,power,21900000,0.025013,274822840.229033,
Projection,power,22000000,0.024959,276070078.790096,
Projection,power,22100000,0.024905,277317317.351160,
Projection,power,22200000,0.024851,278564555.912223,
Projection,power,22300000,0.024797,279811794.473286,
Projection,power,22400000,0.024744,281059033.034349,
Projection,power,22500000,0.024692,282306271.595412,
Projection,power,22600000,0.024639,283553510.156476,
Projection,power,22700000,0.024587,284800748.717539,
Projection,power,22800000,0.024536,286047987.278602,
Projection,power,22900000,0.024484,287295225.839665,
Projection,power,23000000,0.024433,288542464.400728,
Projection,power,23100000,0.024383,289789702.961792,
Projection,power,23200000,0.024332,291036941.522855,
Projection,power,23300000,0.024282,292284180.083918,
Projection,power,23400000,0.024232,293531418.644981,
Projection,power,23500000,0.024183,294778657.206044,
Projection,power,23600000,0.024134,296025895.767107,
Projection,power,23700000,0.024085,297273134.328171,
Projection,power,23800000,0.024037,298520372.889234,
Projection,power,23900000,0.023989,299767611.450297,
Projection,power,24000000,0.023941,301014850.011360,
Projection,power,24100000,0.023893,302262088.572423,
Projection,power,24200000,0.023846,303509327.133487,
Projection,power,24300000,0.023799,304756565.694550,
Projection,power,24400000,0.023753,306003804.255613,
Projection,power,24500000,0.023706,307251042.816676,
Projection,power,24600000,0.023660,308498281.377739,
Projection,power,24700000,0.023614,309745519.938803,
Projection,power,24800000,0.023569,310992758.499866,
Projection,power,24900000,0.023524,312239997.060929,
Projection,power,25000000,0.023479,313487235.621992,
Projection,power,25100000,0.023434,314734474.183055,
Projection,power,25200000,0.023389,315981712.744119,
Projection,power,25300000,0.023345,317228951.305182,
Projection,power,25400000,0.023301,318476189.866245,
Projection,power,25500000,0.023258,319723428.427308,
Projection,power,25600000,0.023214,320970666.988371,
Projection,power,25700000,0.023171,322217905.549434,
Projection,power,25800000,0.023128,323465144.110498,
Projection,power,25900000,0.023086,324712382.671561,
Projection,power,26000000,0.023043,325959621.232624,
Projection,power,26100000,0.023001,327206859.793687,
Projection,power,26200000,0.022959,328454098.354750,
Projection,power,26300000,0.022917,329701336.915814,
Projection,power,26400000,0.022876,330948575.476877,
Projection,power,26500000,0.022835,332195814.037940,
Projection,power,26600000,0.022794,333443052.599003,
Projection,power,26700000,0.022753,334690291.160066,
Projection,power,26800000,0.022713,335937529.721130,
Projection,power,26900000,0.022672,337184768.282193,
Projection,power,27000000,0.022632,338432006.843256,
Projection,power,27100000,0.022592,339679245.404319,
Projection,power,27200000,0.022553,340926483.965382,
Projection,power,27300000,0.022513,342173722.526446,
Projection,power,27400000,0.022474,343420961.087509,
Projection,power,27500000,0.022435,344668199.648572,
Projection,power,27600000,0.022397,345915438.209635,
Projection,power,27700000,0.022358,347162676.770698,
Projection,power,27800000,0.022320,348409915.331761,
Projection,power,27900000,0.022282,349657153.892825,
Projection,power,28000000,0.022244,350904392.453888,
Projection,power,28100000,0.022206,352151631.014951,
Projection,power,28200000,0.022168,353398869.576014,
Projection,power,28300000,0.022131,354646108.137077,
Projection,power,28400000,0.022094,355893346.698141,
Projection,power,28500000,0.022057,357140585.259204,
Projection,power,28600000,0.022020,358387823.820267,
Projection,power,28700000,0.021984,359635062.381330,
Projection,power,28800000,0.021948,360882300.942393,
Projection,power,28900000,0.021911,362129539.503457,
Projection,power,29000000,0.021875,363376778.064520,
Projection,power,29100000,0.021840,364624016.625583,
Projection,power,29200000,0.021804,365871255.186646,
Projection,power,29300000,0.021769,367118493.747709,
Projection,power,29400000,0.021733,368365732.308773,
Projection,power,29500000,0.021698,369612970.869836,
Projection,power,29600000,0.021663,370860209.430899,
Projection,power,29700000,0.021629,372107447.991962,
Projection,power,29800000,0.021594,373354686.553025,
Projection,power,29900000,0.021560,374601925.114089,
Projection,power,30000000,0.021526,375849163.675152,
Projection,power,30100000,0.021492,377096402.236215,
Projection,power,30200000,0.021458,378343640.797278,
Projection,power,30300000,0.021424,379590879.358341,
Projection,power,30400000,0.021391,380838117.919404,
Projection,power,30500000,0.021357,382085356.480468,
Projection,power,30600000,0.021324,383332595.041531,
Projection,power,30700000,0.021291,384579833.602594,
Projection,power,30800000,0.021258,385827072.163657,
Projection,power,30900000,0.021226,387074310.724720,
Projection,power,31000000,0.021193,388321549.285784,
Projection,power,31100000,0.021161,389568787.846847,
Projection,power,31200000,0.021129,390816026.407910,
Projection,power,31300000,0.021096,392063264.968973,
Projection,power,31400000,0.021065,393310503.530036,
Projection,power,31500000,0.021033,394557742.091100,
Projection,power,31600000,0.021001,395804980.652163,
Projection,power,31700000,0.020970,397052219.213226,
Projection,power,31800000,0.020938,398299457.774289,
Projection,power,31900000,0.020907,399546696.335352,
Projection,power,32000000,0.020876,400793934.896416,
Projection,power,32100000,0.020845,402041173.457479,
Projection,power,32200000,0.020815,403288412.018542,
Projection,power,32300000,0.020784,404535650.579605,
Projection,power,32400000,0.020754,405782889.140668,
Projection,power,32500000,0.020723,407030127.701731,
Projection,power,32600000,0.020693,408277366.262795,
Projection,power,32700000,0.020663,409524604.823858,
Projection,power,32800000,0.020633,410771843.384921,
Projection,power,32900000,0.020604,412019081.945984,
Projection,power,33000000,0.020574,413266320.507047,
Projection,power,33100000,0.020545,414513559.068111,
Projection,power,33200000,0.020515,415760797.629174,
Projection,power,33300000,0.020486,417008036.190237,
Projection,power,33400000,0.020457,418255274.751300,
Projection,power,33500000,0.020428,419502513.312363,
Projection,power,33600000,0.020399,420749751.873427,
Projection,power,33700000,0.020370,421996990.434490,
Projection,power,33800000,0.020342,423244228.995553,
Projection,power,33900000,0.020313,424491467.556616,
Projection,power,34000000,0.020285,425738706.117679,
Projection,power,34100000,0.020257,426985944.678743,
Projection,power,34200000,0.020229,428233183.239806,
Projection,power,34300000,0.020201,429480421.800869,
Projection,power,34400000,0.020173,430727660.361932,
Projection,power,34500000,0.020145,431974898.922995,
Projection,power,34600000,0.020118,433222137.484058,
Projection,power,34700000,0.020090,434469376.045122,
Projection,power,34800000,0.020063,435716614.606185,
Projection,power,34900000,0.020036,436963853.167248,
Projection,power,35000000,0.020009,438211091.728311,
Projection,power,35100000,0.019982,439458330.289374,
Projection,power,35200000,0.019955,440705568.850438,
Projection,power,35300000,0.019928,441952807.411501,
Projection,power,35400000,0.019902,443200045.972564,
Projection,power,35500000,0.019875,444447284.533627,
Projection,power,35600000,0.019849,445694523.094690,
Projection,power,35700000,0.019822,446941761.655754,
Projection,power,35800000,0.019796,448189000.216817,
Projection,power,35900000,0.019770,449436238.777880,
Projection,power,36000000,0.019744,450683477.338943,
Projection,power,36100000,0.019718,451930715.900006,
Projection,power,36200000,0.019692,453177954.461070,
Projection,power,36300000,0.019667,454425193.022133,
Projection,power,36400000,0.019641,455672431.583196,
Projection,power,36500000,0.019616,456919670.144259,
Projection,power,36600000,0.019591,458166908.705322,
Projection,power,36700000,0.019565,459414147.266386,
Projection,power,36800000,0.019540,460661385.827449,
Projection,power,36900000,0.019515,461908624.388512,
Projection,power,37000000,0.019490,463155862.949575,
Projection,power,37100000,0.019465,464403101.510638,
Projection,power,37200000,0.019441,465650340.071701,
Projection,power,37300000,0.019416,466897578.632765,
Projection,power,37400000,0.019392,468144817.193828,
Projection,power,37500000,0.019367,469392055.754891,
Projection,power,37600000,0.019343,470639294.315954,
Projection,power,37700000,0.019319,471886532.877017,
Projection,power,37800000,0.019294,473133771.438081,
Projection,power,37900000,0.019270,474381009.999144,
Projection,power,38000000,0.019246,475628248.560207,
Projection,power,38100000,0.019223,476875487.121270,
Projection,power,38200000,0.019199,478122725.682333,
Projection,power,38300000,0.019175,479369964.243397,
Projection,power,38400000,0.019152,480617202.804460,
Projection,power,38500000,0.019128,481864441.365523,
Projection,power,38600000,0.019105,483111679.926586,
Projection,power,38700000,0.019081,484358918.487649,
Projection,power,38800000,0.019058,485606157.048712,
Projection,power,38900000,0.019035,486853395.609776,
Projection,power,39000000,0.019012,488100634.170839,
Projection,power,39100000,0.018989,489347872.731902,
Projection,power,39200000,0.018966,490595111.292965,
Projection,power,39300000,0.018944,491842349.854028,
Projection,power,39400000,0.018921,493089588.415092,
Projection,power,39500000,0.018898,494336826.976155,
Projection,power,39600000,0.018876,495584065.537218,
Projection,power,39700000,0.018853,496831304.098281,
Projection,power,39800000,0.018831,498078542.659344,
Projection,power,39900000,0.018809,499325781.220408,
Projection,power,40000000,0.018787,500573019.781471,
Projection,power,40100000,0.018765,501820258.342534,
Projection,power,40200000,0.018743,503067496.903597,
Projection,power,40300000,0.018721,504314735.464660,
Projection,power,40400000,0.018699,505561974.025724,
Projection,power,40500000,0.018677,506809212.586787,
Projection,power,40600000,0.018655,508056451.147850,
Projection,power,40700000,0.018634,509303689.708913,
Projection,power,40800000,0.018612,510550928.269976,
Projection,power,40900000,0.018591,511798166.831040,
Projection,power,41000000,0.018570,513045405.392103,
Projection,power,41100000,0.018548,514292643.953166,
Projection,power,41200000,0.018527,515539882.514229,
Projection,power,41300000,0.018506,516787121.075292,
Projection,power,41400000,0.018485,518034359.636356,
Projection,power,41500000,0.018464,519281598.197419,
Projection,power,41600000,0.018443,520528836.758482,
Projection,power,41700000,0.018422,521776075.319545,
Projection,power,41800000,0.018401,523023313.880608,
Projection,power,41900000,0.018381,524270552.441671,
Projection,power,42000000,0.018360,525517791.002735,
Projection,power,42100000,0.018340,526765029.563798,
Projection,power,42200000,0.018319,528012268.124861,
Projection,power,42300000,0.018299,529259506.685924,
Projection,power,42400000,0.018279,530506745.246987,
Projection,power,42500000,0.018258,531753983.808051,
Projection,power,42600000,0.018238,533001222.369114,
Projection,power,42700000,0.018218,534248460.930177,
Projection,power,42800000,0.018198,535495699.491240,
Projection,power,42900000,0.018178,536742938.052303,
Projection,power,43000000,0.018158,537990176.613366,
Projection,power,43100000,0.018138,539237415.174430,
Projection,power,43200000,0.018119,540484653.735493,
Projection,power,43300000,0.018099,541731892.296556,
Projection,power,43400000,0.018079,542979130.857619,
Projection,power,43500000,0.018060,544226369.418682,
Projection,power,43600000,0.018040,545473607.979746,
Projection,power,43700000,0.018021,546720846.540809,
Projection,power,43800000,0.018002,547968085.101872,
Projection,power,43900000,0.017982,549215323.662935,
Projection,power,44000000,0.017963,550462562.223998,
Projection,power,44100000,0.017944,551709800.785062,
Projection,power,44200000,0.017925,552957039.346125,
Projection,power,44300000,0.017906,554204277.907188,
Projection,power,44400000,0.017887,555451516.468251,
Projection,power,44500000,0.017868,556698755.029314,
Projection,power,44600000,0.017849,557945993.590378,
Projection,power,44700000,0.017831,559193232.151441,
Projection,power,44800000,0.017812,560440470.712504,
Projection,power,44900000,0.017793,561687709.273567,
Projection,power,45000000,0.017775,562934947.834630,
Projection,power,45100000,0.017756,564182186.395694,
Projection,power,45200000,0.017738,565429424.956757,
Projection,power,45300000,0.017719,566676663.517820,
Projection,power,45400000,0.017701,567923902.078883,
Projection,power,45500000,0.017683,569171140.639946,
Projection,power,45600000,0.017665,570418379.201010,
Projection,power,45700000,0.017646,571665617.762073,
Projection,power,45800000,0.017628,572912856.323136,
Projection,power,45900000,0.017610,574160094.884199,
Projection,power,46000000,0.017592,575407333.445262,
Projection,power,46100000,0.017574,576654572.006325,
Projection,power,46200000,0.017557,577901810.567389,
Projection,power,46300000,0.017539,579149049.128452,
Projection,power,46400000,0.017521,580396287.689515,
Projection,power,46500000,0.017503,581643526.250578,
Projection,power,46600000,0.017486,582890764.811641,
Projection,power,46700000,0.017468,584138003.372705,
Projection,power,46800000,0.017451,585385241.933768,
Projection,power,46900000,0.017433,586632480.494831,
Projection,power,47000000,0.017416,587879719.055894,
Projection,power,47100000,0.017399,589126957.616957,
Projection,power,47200000,0.017381,590374196.178020,
Projection,power,47300000,0.017364,591621434.739084,
Projection,power,47400000,0.017347,592868673.300147,
Projection,power,47500000,0.017330,594115911.861210,
Projection,power,47600000,0.017313,595363150.422273,
Projection,power,47700000,0.017296,596610388.983337,
Projection,power,47800000,0.017279,597857627.544400,
Projection,power,47900000,0.017262,599104866.105463,
Projection,power,48000000,0.017245,600352104.666526,
Projection,power,48100000,0.017228,601599343.227589,
Projection,power,48200000,0.017212,602846581.788652,
Projection,power,48300000,0.017195,604093820.349716,
Projection,power,48400000,0.017178,605341058.910779,
Projection,power,48500000,0.017162,606588297.471842,
Projection,power,48600000,0.017145,607835536.032905,
Projection,power,48700000,0.017129,609082774.593968,
Projection,power,48800000,0.017112,610330013.155032,
Projection,power,48900000,0.017096,611577251.716095,
Projection,power,49000000,0.017079,612824490.277158,
Projection,power,49100000,0.017063,614071728.838221,
Projection,power,49200000,0.017047,615318967.399284,
Projection,power,49300000,0.017031,616566205.960348,
Projection,power,49400000,0.017015,617813444.521411,
Projection,power,49500000,0.016999,619060683.082474,
Projection,power,49600000,0.016982,620307921.643537,
Projection,power,49700000,0.016967,621555160.204600,
Projection,power,49800000,0.016951,622802398.765664,
Projection,power,49900000,0.016935,624049637.326727,
Projection,power,50000000,0.016919,625296875.887790,
Projection,power,50100000,0.016903,626544114.448853,
Projection,power,50200000,0.016887,627791353.009916,
Projection,power,50300000,0.016872,629038591.570979,
Projection,power,50400000,0.016856,630285830.132043,
Projection,power,50500000,0.016840,631533068.693106,
Projection,power,50600000,0.016825,632780307.254169,
Projection,power,50700000,0.016809,634027545.815232,
Projection,power,50800000,0.016794,635274784.376295,
Projection,power,50900000,0.016778,636522022.937359,
Projection,power,51000000,0.016763,637769261.498422,
Projection,power,51100000,0.016748,639016500.059485,
Projection,power,51200000,0.016732,640263738.620548,
Projection,power,51300000,0.016717,641510977.181611,
Projection,power,51400000,0.016702,642758215.742675,
Projection,power,51500000,0.016687,644005454.303738,
Projection,power,51600000,0.016672,645252692.864801,
Projection,power,51700000,0.016657,646499931.425864,
Projection,power,51800000,0.016642,647747169.986927,
Projection,power,51900000,0.016627,648994408.547990,
Projection,power,52000000,0.016612,650241647.109054,
Projection,power,52100000,0.016597,651488885.670117,
Projection,power,52200000,0.016582,652736124.231180,
Projection,power,52300000,0.016567,653983362.792243,
Projection,power,52400000,0.016552,655230601.353307,
Projection,power,52500000,0.016538,656477839.914370,
Projection,power,52600000,0.016523,657725078.475433,
Projection,power,52700000,0.016508,658972317.036496,
Projection,power,52800000,0.016494,660219555.597559,
Projection,power,52900000,0.016479,661466794.158622,
Projection,power,53000000,0.016465,662714032.719686,
Projection,power,53100000,0.016450,663961271.280749,
Projection,power,53200000,0.016436,665208509.841812,
Projection,power,53300000,0.016421,666455748.402875,
Projection,power,53400000,0.016407,667702986.963938,
Projection,power,53500000,0.016393,668950225.525002,
Projection,power,53600000,0.016378,670197464.086065,
Projection,power,53700000,0.016364,671444702.647128,
Projection,power,53800000,0.016350,672691941.208191,
Projection,power,53900000,0.016336,673939179.769254,
Projection,power,54000000,0.016322,675186418.330317,
Projection,power,54100000,0.016308,676433656.891381,
Projection,power,54200000,0.016294,677680895.452444,
Projection,power,54300000,0.016280,678928134.013507,
Projection,power,54400000,0.016266,680175372.574570,
Projection,power,54500000,0.016252,681422611.135633,
Projection,power,54600000,0.016238,682669849.696697,
Projection,power,54700000,0.016224,683917088.257760,
Projection,power,54800000,0.016210,685164326.818823,
Projection,power,54900000,0.016196,686411565.379886,
Projection,power,55000000,0.016183,687658803.940949,
Projection,power,55100000,0.016169,688906042.502013,
Projection,power,55200000,0.016155,690153281.063076,
Projection,power,55300000,0.016142,691400519.624139,
Projection,power,55400000,0.016128,692647758.185202,
Projection,power,55500000,0.016115,693894996.746265,
Projection,power,55600000,0.016101,695142235.307329,
Projection,power,55700000,0.016088,696389473.868392,
Projection,power,55800000,0.016074,697636712.429455,
Projection,power,55900000,0.016061,698883950.990518,
Projection,power,56000000,0.016047,700131189.551581,
Projection,power,56100000,0.016034,701378428.112645,
Projection,power,56200000,0.016021,702625666.673708,
Projection,power,56300000,0.016008,703872905.234771,
Projection,power,56400000,0.015994,705120143.795834,
Projection,power,56500000,0.015981,706367382.356897,
Projection,power,56600000,0.015968,707614620.917960,
Projection,power,56700000,0.015955,708861859.479024,
Projection,power,56800000,0.015942,710109098.040087,
Projection,power,56900000,0.015929,711356336.601150,
Projection,power,57000000,0.015916,712603575.162213,
Projection,power,57100000,0.015903,713850813.723276,
Projection,power,57200000,0.015890,715098052.284340,
Projection,power,57300000,0.015877,716345290.845403,
Projection,power,57400000,0.015864,717592529.406466,
Projection,power,57500000,0.015851,718839767.967529,
Projection,power,57600000,0.015838,720087006.528592,
Projection,power,57700000,0.015826,721334245.089656,
Projection,power,57800000,0.015813,722581483.650719,
Projection,power,57900000,0.015800,723828722.211782,
Projection,power,58000000,0.015788,725075960.772845,
Projection,power,58100000,0.015775,726323199.333908,
Projection,power,58200000,0.015762,727570437.894971,
Projection,power,58300000,0.015750,728817676.456035,
Projection,power,58400000,0.015737,730064915.017098,
Projection,power,58500000,0.015725,731312153.578161,
Projection,power,58600000,0.015712,732559392.139224,
Projection,power,58700000,0.015700,733806630.700288,
Projection,power,58800000,0.015687,735053869.261351,
Projection,power,58900000,0.015675,736301107.822414,
Projection,power,59000000,0.015663,737548346.383477,
Projection,power,59100000,0.015650,738795584.944540,
Projection,power,59200000,0.015638,740042823.505603,
Projection,power,59300000,0.015626,741290062.066667,
Projection,power,59400000,0.015614,742537300.627730,
Projection,power,59500000,0.015601,743784539.188793,
Projection,power,59600000,0.015589,745031777.749856,
Projection,power,59700000,0.015577,746279016.310920,
Projection,power,59800000,0.015565,747526254.871983,
Projection,power,59900000,0.015553,748773493.433046,
Projection,power,60000000,0.015541,750020731.994109,
Projection,power,60100000,0.015529,751267970.555172,
Projection,power,60200000,0.015517,752515209.116235,
Projection,power,60300000,0.015505,753762447.677299,
Projection,power,60400000,0.015493,755009686.238362,
Projection,power,60500000,0.015481,756256924.799425,
Projection,power,60600000,0.015469,757504163.360488,
Projection,power,60700000,0.015457,758751401.921551,
Projection,power,60800000,0.015446,759998640.482614,
Projection,power,60900000,0.015434,761245879.043678,
Projection,power,61000000,0.015422,762493117.604741,
Projection,power,61100000,0.015410,763740356.165804,
Projection,power,61200000,0.015399,764987594.726867,
Projection,power,61300000,0.015387,766234833.287930,
Projection,power,61400000,0.015375,767482071.848994,
Projection,power,61500000,0.015364,768729310.410057,
Projection,power,61600000,0.015352,769976548.971120,
Projection,power,61700000,0.015341,771223787.532183,
Projection,power,61800000,0.015329,772471026.093246,
Projection,power,61900000,0.015318,773718264.654310,
Projection,power,62000000,0.015306,774965503.215373,
Projection,power,62100000,0.015295,776212741.776436,
Projection,power,62200000,0.015283,777459980.337499,
Projection,power,62300000,0.015272,778707218.898562,
Projection,power,62400000,0.015261,779954457.459625,
Projection,power,62500000,0.015249,781201696.020689,
Projection,power,62600000,0.015238,782448934.581752,
Projection,power,62700000,0.015227,783696173.142815,
Projection,power,62800000,0.015215,784943411.703878,
Projection,power,62900000,0.015204,786190650.264942,
Projection,power,63000000,0.015193,787437888.826005,
Projection,power,63100000,0.015182,788685127.387068,
Projection,power,63200000,0.015171,789932365.948131,
Projection,power,63300000,0.015160,791179604.509194,
Projection,power,63400000,0.015148,792426843.070258,
Projection,power,63500000,0.015137,793674081.631321,
Projection,power,63600000,0.015126,794921320.192384,
Projection,power,63700000,0.015115,796168558.753447,
Projection,power,63800000,0.015104,797415797.314510,
Projection,power,63900000,0.015093,798663035.875574,
Projection,power,64000000,0.015082,799910274.436637,
Projection,power,64100000,0.015072,801157512.997700,
Projection,power,64200000,0.015061,802404751.558763,
Projection,power,64300000,0.015050,803651990.119826,
Projection,power,64400000,0.015039,804899228.680889,
Projection,power,64500000,0.015028,806146467.241953,
Projection,power,64600000,0.015017,807393705.803016,
Projection,power,64700000,0.015007,808640944.364079,
Projection,power,64800000,0.014996,809888182.925142,
Projection,power,64900000,0.014985,811135421.486205,
Projection,power,65000000,0.014975,812382660.047269,
Projection,power,65100000,0.014964,813629898.608332,
Projection,power,65200000,0.014953,814877137.169395,
Projection,power,65300000,0.014943,816124375.730458,
Projection,power,65400000,0.014932,817371614.291521,
Projection,power,65500000,0.014922,818618852.852584,
Projection,power,65600000,0.014911,819866091.413648,
Projection,power,65700000,0.014901,821113329.974711,
Projection,power,65800000,0.014890,822360568.535774,
Projection,power,65900000,0.014880,823607807.096837,
Projection,power,66000000,0.014869,824855045.657900,
Projection,power,66100000,0.014859,826102284.218964,
Projection,power,66200000,0.014848,827349522.780027,
Projection,power,66300000,0.014838,828596761.341090,
Projection,power,66400000,0.014828,829843999.902153,
Projection,power,66500000,0.014817,831091238.463216,
Projection,power,66600000,0.014807,832338477.024280,
Projection,power,66700000,0.014797,833585715.585343,
Projection,power,66800000,0.014786,834832954.146406,
Projection,power,66900000,0.014776,836080192.707469,
Projection,power,67000000,0.014766,837327431.268532,
Projection,power,67100000,0.014756,838574669.829596,
Projection,power,67200000,0.014746,839821908.390659,
Projection,power,67300000,0.014736,841069146.951722,
Projection,power,67400000,0.014725,842316385.512785,
Projection,power,67500000,0.014715,843563624.073848,
Projection,power,67600000,0.014705,844810862.634912,
Projection,power,67700000,0.014695,846058101.195975,
Projection,power,67800000,0.014685,847305339.757038,
Projection,power,67900000,0.014675,848552578.318101,
Projection,power,68000000,0.014665,849799816.879164,
Projection,power,68100000,0.014655,851047055.440228,
Projection,power,68200000,0.014645,852294294.001291,
Projection,power,68300000,0.014635,853541532.562354,
Projection,power,68400000,0.014626,854788771.123417,
Projection,power,68500000,0.014616,856036009.684480,
Projection,power,68600000,0.014606,857283248.245543,
Projection,power,68700000,0.014596,858530486.806607,
Projection,power,68800000,0.014586,859777725.367670,
Projection,power,68900000,0.014576,861024963.928733,
Projection,power,69000000,0.014567,862272202.489796,
Projection,power,69100000,0.014557,863519441.050859,
Projection,power,69200000,0.014547,864766679.611923,
Projection,power,69300000,0.014538,866013918.172986,
Projection,power,69400000,0.014528,867261156.734049,
Projection,power,69500000,0.014518,868508395.295112,
Projection,power,69600000,0.014509,869755633.856175,
Projection,power,69700000,0.014499,871002872.417238,
Projection,power,69800000,0.014489,872250110.978302,
Projection,power,69900000,0.014480,873497349.539365,
Projection,power,70000000,0.014470,874744588.100428,
Projection,power,70100000,0.014461,875991826.661491,
Projection,power,70200000,0.014451,877239065.222554,
Projection,power,70300000,0.014442,878486303.783618,
Projection,power,70400000,0.014432,879733542.344681,
Projection,power,70500000,0.014423,880980780.905744,
Projection,power,70600000,0.014413,882228019.466807,
Projection,power,70700000,0.014404,883475258.027870,
Projection,power,70800000,0.014395,884722496.588934,
Projection,power,70900000,0.014385,885969735.149997,
Projection,power,71000000,0.014376,887216973.711060,
Projection,power,71100000,0.014366,888464212.272123,
Projection,power,71200000,0.014357,889711450.833186,
Projection,power,71300000,0.014348,890958689.394249,
Projection,power,71400000,0.014339,892205927.955313,
Projection,power,71500000,0.014329,893453166.516376,
Projection,power,71600000,0.014320,894700405.077439,
Projection,power,71700000,0.014311,895947643.638502,
Projection,power,71800000,0.014302,897194882.199566,
Projection,power,71900000,0.014293,898442120.760629,
Projection,power,72000000,0.014283,899689359.321692,
Projection,power,72100000,0.014274,900936597.882755,
Projection,power,72200000,0.014265,902183836.443818,
Projection,power,72300000,0.014256,903431075.004882,
Projection,power,72400000,0.014247,904678313.565945,
Projection,power,72500000,0.014238,905925552.127008,
Projection,power,72600000,0.014229,907172790.688071,
Projection,power,72700000,0.014220,908420029.249134,
Projection,power,72800000,0.014211,909667267.810198,
Projection,power,72900000,0.014202,910914506.371261,
Projection,power,73000000,0.014193,912161744.932324,
Projection,power,73100000,0.014184,913408983.493387,
Projection,power,73200000,0.014175,914656222.054450,
Projection,power,73300000,0.014166,915903460.615513,
Projection,power,73400000,0.014157,917150699.176577,
Projection,power,73500000,0.014148,918397937.737640,
Projection,power,73600000,0.014139,919645176.298703,
Projection,power,73700000,0.014131,920892414.859766,
Projection,power,73800000,0.014122,922139653.420829,
Projection,power,73900000,0.014113,923386891.981893,
Projection,power,74000000,0.014104,924634130.542956,
Projection,power,74100000,0.014095,925881369.104019,
Projection,power,74200000,0.014087,927128607.665082,
Projection,power,74300000,0.014078,928375846.226145,
Projection,power,74400000,0.014069,929623084.787209,
Projection,power,74500000,0.014061,930870323.348272,
