Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball1,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,power,69600000,0.013587,2410242611.438894,
Projection,power,69700000,0.013577,2413702415.348132,
Projection,power,69800000,0.013567,2417162219.257370,
Projection,power,69900000,0.013557,2420622023.166607,
Projection,power,70000000,0.013547,2424081827.075844,
Projection,power,70100000,0.013537,2427541630.985082,
Projection,power,70200000,0.013528,2431001434.894320,
Projection,power,70300000,0.013518,2434461238.803557,
Projection,power,70400000,0.013508,2437921042.712795,
Projection,power,70500000,0.013498,2441380846.622032,
Projection,power,70600000,0.013489,2444840650.531270,
Projection,power,70700000,0.013479,2448300454.440508,
Projection,power,70800000,0.013469,2451760258.349746,
Projection,power,70900000,0.013460,2455220062.258983,
Projection,power,71000000,0.013450,2458679866.168221,
Projection,power,71100000,0.013441,2462139670.077458,
Projection,power,71200000,0.013431,2465599473.986696,
Projection,power,71300000,0.013421,2469059277.895934,
Projection,power,71400000,0.013412,2472519081.805171,
Projection,power,71500000,0.013402,2475978885.714408,
Projection,power,71600000,0.013393,2479438689.623647,
Projection,power,71700000,0.013383,2482898493.532885,
Projection,power,71800000,0.013374,2486358297.442122,
Projection,power,71900000,0.013365,2489818101.351359,
Projection,power,72000000,0.013355,2493277905.260597,
Projection,power,72100000,0.013346,2496737709.169835,
Projection,power,72200000,0.013336,2500197513.079072,
Projection,power,72300000,0.013327,2503657316.988310,
Projection,power,72400000,0.013318,2507117120.897548,
Projection,power,72500000,0.013308,2510576924.806785,
Projection,power,72600000,0.013299,2514036728.716023,
Projection,power,72700000,0.013290,2517496532.625261,
Projection,power,72800000,0.013281,2520956336.534498,
Projection,power,72900000,0.013271,2524416140.443736,
Projection,power,73000000,0.013262,2527875944.352973,
Projection,power,73100000,0.013253,2531335748.262211,
Projection,power,73200000,0.013244,2534795552.171449,
Projection,power,73300000,0.013235,2538255356.080687,
Projection,power,73400000,0.013226,2541715159.989924,
Projection,power,73500000,0.013216,2545174963.899162,
Projection,power,73600000,0.013207,2548634767.808399,
Projection,power,73700000,0.013198,2552094571.717637,
Projection,power,73800000,0.013189,2555554375.626875,
Projection,power,73900000,0.013180,2559014179.536112,
Projection,power,74000000,0.013171,2562473983.445350,
Projection,power,74100000,0.013162,2565933787.354588,
Projection,power,74200000,0.013153,2569393591.263825,
Projection,power,74300000,0.013144,2572853395.173063,
Projection,power,74400000,0.013135,2576313199.082300,
Projection,power,74500000,0.013126,2579773002.991538,
Projection,power,74600000,0.013117,2583232806.900776,
Projection,power,74700000,0.013108,2586692610.810013,
Projection,power,74800000,0.013100,2590152414.719251,
Projection,power,74900000,0.013091,2593612218.628489,
Projection,power,75000000,0.013082,2597072022.537726,
Projection,power,75100000,0.013073,2600531826.446964,
Projection,power,75200000,0.013064,2603991630.356201,
Projection,power,75300000,0.013055,2607451434.265439,
Projection,power,75400000,0.013047,2610911238.174676,
Projection,power,75500000,0.013038,2614371042.083915,
Projection,power,75600000,0.013029,2617830845.993153,
Projection,power,75700000,0.013020,2621290649.902390,
Projection,power,75800000,0.013012,2624750453.811627,
Projection,power,75900000,0.013003,2628210257.720865,
Projection,power,76000000,0.012994,2631670061.630103,
Projection,power,76100000,0.012986,2635129865.539340,
Projection,power,76200000,0.012977,2638589669.448578,
Projection,power,76300000,0.012968,2642049473.357815,
Projection,power,76400000,0.012960,2645509277.267054,
Projection,power,76500000,0.012951,2648969081.176291,
Projection,power,76600000,0.012943,2652428885.085528,
Projection,power,76700000,0.012934,2655888688.994766,
Projection,power,76800000,0.012926,2659348492.904004,
Projection,power,76900000,0.012917,2662808296.813241,
Projection,power,77000000,0.012909,2666268100.722479,
Projection,power,77100000,0.012900,2669727904.631716,
Projection,power,77200000,0.012892,2673187708.540954,
Projection,power,77300000,0.012883,2676647512.450192,
Projection,power,77400000,0.012875,2680107316.359429,
Projection,power,77500000,0.012866,2683567120.268667,
Projection,power,77600000,0.012858,2687026924.177905,
Projection,power,77700000,0.012850,2690486728.087142,
Projection,power,77800000,0.012841,2693946531.996380,
Projection,power,77900000,0.012833,2697406335.905618,
Projection,power,78000000,0.012824,2700866139.814856,
Projection,power,78100000,0.012816,2704325943.724093,
Projection,power,78200000,0.012808,2707785747.633330,
Projection,power,78300000,0.012800,2711245551.542568,
Projection,power,78400000,0.012791,2714705355.451807,
Projection,power,78500000,0.012783,2718165159.361044,
Projection,power,78600000,0.012775,2721624963.270281,
Projection,power,78700000,0.012767,2725084767.179519,
Projection,power,78800000,0.012758,2728544571.088757,
Projection,power,78900000,0.012750,2732004374.997994,
Projection,power,79000000,0.012742,2735464178.907232,
Projection,power,79100000,0.012734,2738923982.816469,
Projection,power,79200000,0.012726,2742383786.725707,
Projection,power,79300000,0.012717,2745843590.634945,
Projection,power,79400000,0.012709,2749303394.544182,
Projection,power,79500000,0.012701,2752763198.453420,
Projection,power,79600000,0.012693,2756223002.362658,
Projection,power,79700000,0.012685,2759682806.271895,
Projection,power,79800000,0.012677,2763142610.181133,
Projection,power,79900000,0.012669,2766602414.090371,
Projection,power,80000000,0.012661,2770062217.999608,
Projection,power,80100000,0.012653,2773522021.908845,
Projection,power,80200000,0.012645,2776981825.818083,
Projection,power,80300000,0.012637,2780441629.727321,
Projection,power,80400000,0.012629,2783901433.636559,
Projection,power,80500000,0.012621,2787361237.545796,
Projection,power,80600000,0.012613,2790821041.455034,
Projection,power,80700000,0.012605,2794280845.364272,
Projection,power,80800000,0.012597,2797740649.273509,
Projection,power,80900000,0.012589,2801200453.182747,
Projection,power,81000000,0.012581,2804660257.091985,
Projection,power,81100000,0.012574,2808120061.001222,
Projection,power,81200000,0.012566,2811579864.910460,
Projection,power,81300000,0.012558,2815039668.819698,
Projection,power,81400000,0.012550,2818499472.728935,
Projection,power,81500000,0.012542,2821959276.638173,
Projection,power,81600000,0.012535,2825419080.547410,
Projection,power,81700000,0.012527,2828878884.456648,
Projection,power,81800000,0.012519,2832338688.365886,
Projection,power,81900000,0.012511,2835798492.275124,
Projection,power,82000000,0.012503,2839258296.184361,
Projection,power,82100000,0.012496,2842718100.093598,
Projection,power,82200000,0.012488,2846177904.002836,
Projection,power,82300000,0.012480,2849637707.912074,
Projection,power,82400000,0.012473,2853097511.821311,
Projection,power,82500000,0.012465,2856557315.730549,
Projection,power,82600000,0.012457,2860017119.639787,
Projection,power,82700000,0.012450,2863476923.549024,
Projection,power,82800000,0.012442,2866936727.458262,
Projection,power,82900000,0.012434,2870396531.367500,
Projection,power,83000000,0.012427,2873856335.276737,
Projection,power,83100000,0.012419,2877316139.185975,
Projection,power,83200000,0.012412,2880775943.095212,
Projection,power,83300000,0.012404,2884235747.004450,
Projection,power,83400000,0.012397,2887695550.913688,
Projection,power,83500000,0.012389,2891155354.822926,
Projection,power,83600000,0.012382,2894615158.732163,
Projection,power,83700000,0.012374,2898074962.641401,
Projection,power,83800000,0.012367,2901534766.550639,
Projection,power,83900000,0.012359,2904994570.459876,
Projection,power,84000000,0.012352,2908454374.369113,
Projection,power,84100000,0.012344,2911914178.278351,
Projection,power,84200000,0.012337,2915373982.187589,
Projection,power,84300000,0.012329,2918833786.096827,
Projection,power,84400000,0.012322,2922293590.006064,
Projection,power,84500000,0.012315,2925753393.915302,
Projection,power,84600000,0.012307,2929213197.824540,
Projection,power,84700000,0.012300,2932673001.733777,
Projection,power,84800000,0.012292,2936132805.643014,
Projection,power,84900000,0.012285,2939592609.552252,
Projection,power,85000000,0.012278,2943052413.461490,
Projection,power,85100000,0.012270,2946512217.370728,
Projection,power,85200000,0.012263,2949972021.279965,
Projection,power,85300000,0.012256,2953431825.189203,
Projection,power,85400000,0.012249,2956891629.098441,
Projection,power,85500000,0.012241,2960351433.007679,
Projection,power,85600000,0.012234,2963811236.916916,
Projection,power,85700000,0.012227,2967271040.826154,
Projection,power,85800000,0.012220,2970730844.735391,
Projection,power,85900000,0.012212,2974190648.644629,
Projection,power,86000000,0.012205,2977650452.553866,
Projection,power,86100000,0.012198,2981110256.463104,
Projection,power,86200000,0.012191,2984570060.372342,
Projection,power,86300000,0.012184,2988029864.281579,
Projection,power,86400000,0.012176,2991489668.190817,
Projection,power,86500000,0.012169,2994949472.100055,
Projection,power,86600000,0.012162,2998409276.009292,
Projection,power,86700000,0.012155,3001869079.918530,
Projection,power,86800000,0.012148,3005328883.827767,
Projection,power,86900000,0.012141,3008788687.737005,
Projection,power,87000000,0.012134,3012248491.646242,
Projection,power,87100000,0.012127,3015708295.555480,
Projection,power,87200000,0.012120,3019168099.464718,
Projection,power,87300000,0.012113,3022627903.373956,
Projection,power,87400000,0.012106,3026087707.283193,
Projection,power,87500000,0.012099,3029547511.192431,
Projection,power,87600000,0.012092,3033007315.101669,
Projection,power,87700000,0.012085,3036467119.010906,
Projection,power,87800000,0.012078,3039926922.920144,
Projection,power,87900000,0.012071,3043386726.829382,
Projection,power,88000000,0.012064,3046846530.738619,
Projection,power,88100000,0.012057,3050306334.647857,
Projection,power,88200000,0.012050,3053766138.557095,
Projection,power,88300000,0.012043,3057225942.466332,
Projection,power,88400000,0.012036,3060685746.375570,
Projection,power,88500000,0.012029,3064145550.284807,
Projection,power,88600000,0.012022,3067605354.194045,
Projection,power,88700000,0.012015,3071065158.103283,
Projection,power,88800000,0.012008,3074524962.012521,
Projection,power,88900000,0.012002,3077984765.921758,
Projection,power,89000000,0.011995,3081444569.830996,
Projection,power,89100000,0.011988,3084904373.740233,
Projection,power,89200000,0.011981,3088364177.649471,
Projection,power,89300000,0.011974,3091823981.558709,
Projection,power,89400000,0.011967,3095283785.467947,
Projection,power,89500000,0.011961,3098743589.377184,
Projection,power,89600000,0.011954,3102203393.286421,
Projection,power,89700000,0.011947,3105663197.195659,
Projection,power,89800000,0.011940,3109123001.104897,
Projection,power,89900000,0.011934,3112582805.014134,
Projection,power,90000000,0.011927,3116042608.923372,
Projection,power,90100000,0.011920,3119502412.832610,
Projection,power,90200000,0.011914,3122962216.741847,
Projection,power,90300000,0.011907,3126422020.651085,
Projection,power,90400000,0.011900,3129881824.560322,
Projection,power,90500000,0.011893,3133341628.469560,
Projection,power,90600000,0.011887,3136801432.378798,
Projection,power,90700000,0.011880,3140261236.288035,
Projection,power,90800000,0.011874,3143721040.197273,
Projection,power,90900000,0.011867,3147180844.106511,
Projection,power,91000000,0.011860,3150640648.015749,
Projection,power,91100000,0.011854,3154100451.924986,
Projection,power,91200000,0.011847,3157560255.834223,
Projection,power,91300000,0.011840,3161020059.743461,
Projection,power,91400000,0.011834,3164479863.652699,
Projection,power,91500000,0.011827,3167939667.561936,
Projection,power,91600000,0.011821,3171399471.471174,
Projection,power,91700000,0.011814,3174859275.380412,
Projection,power,91800000,0.011808,3178319079.289649,
Projection,power,91900000,0.011801,3181778883.198887,
Projection,power,92000000,0.011795,3185238687.108125,
Projection,power,92100000,0.011788,3188698491.017363,
Projection,power,92200000,0.011782,3192158294.926600,
Projection,power,92300000,0.011775,3195618098.835838,
Projection,power,92400000,0.011769,3199077902.745075,
Projection,power,92500000,0.011762,3202537706.654313,
Projection,power,92600000,0.011756,3205997510.563550,
Projection,power,92700000,0.011749,3209457314.472787,
Projection,power,92800000,0.011743,3212917118.382026,
Projection,power,92900000,0.011737,3216376922.291264,
Projection,power,93000000,0.011730,3219836726.200501,
Projection,power,93100000,0.011724,3223296530.109739,
Projection,power,93200000,0.011717,3226756334.018977,
Projection,power,93300000,0.011711,3230216137.928215,
Projection,power,93400000,0.011705,3233675941.837451,
Projection,power,93500000,0.011698,3237135745.746689,
Projection,power,93600000,0.011692,3240595549.655926,
Projection,power,93700000,0.011686,3244055353.565165,
Projection,power,93800000,0.011679,3247515157.474402,
Projection,power,93900000,0.011673,3250974961.383640,
Projection,power,94000000,0.011667,3254434765.292878,
Projection,power,94100000,0.011660,3257894569.202116,
Projection,power,94200000,0.011654,3261354373.111353,
Projection,power,94300000,0.011648,3264814177.020590,
Projection,power,94400000,0.011642,3268273980.929828,
Projection,power,94500000,0.011635,3271733784.839066,
Projection,power,94600000,0.011629,3275193588.748303,
Projection,power,94700000,0.011623,3278653392.657541,
Projection,power,94800000,0.011617,3282113196.566779,
Projection,power,94900000,0.011610,3285573000.476016,
Projection,power,95000000,0.011604,3289032804.385254,
Projection,power,95100000,0.011598,3292492608.294492,
Projection,power,95200000,0.011592,3295952412.203729,
Projection,power,95300000,0.011586,3299412216.112967,
Projection,power,95400000,0.011580,3302872020.022204,
Projection,power,95500000,0.011573,3306331823.931442,
Projection,power,95600000,0.011567,3309791627.840680,
Projection,power,95700000,0.011561,3313251431.749917,
Projection,power,95800000,0.011555,3316711235.659155,
Projection,power,95900000,0.011549,3320171039.568393,
Projection,power,96000000,0.011543,3323630843.477631,
Projection,power,96100000,0.011537,3327090647.386868,
Projection,power,96200000,0.011531,3330550451.296105,
Projection,power,96300000,0.011524,3334010255.205343,
Projection,power,96400000,0.011518,3337470059.114581,
Projection,power,96500000,0.011512,3340929863.023818,
Projection,power,96600000,0.011506,3344389666.933056,
Projection,power,96700000,0.011500,3347849470.842294,
Projection,power,96800000,0.011494,3351309274.751531,
Projection,power,96900000,0.011488,3354769078.660769,
Projection,power,97000000,0.011482,3358228882.570006,
Projection,power,97100000,0.011476,3361688686.479244,
Projection,power,97200000,0.011470,3365148490.388482,
Projection,power,97300000,0.011464,3368608294.297719,
Projection,power,97400000,0.011458,3372068098.206957,
Projection,power,97500000,0.011452,3375527902.116195,
Projection,power,97600000,0.011446,3378987706.025433,
Projection,power,97700000,0.011440,3382447509.934670,
Projection,power,97800000,0.011434,3385907313.843908,
Projection,power,97900000,0.011428,3389367117.753145,
Projection,power,98000000,0.011423,3392826921.662383,
Projection,power,98100000,0.011417,3396286725.571621,
Projection,power,98200000,0.011411,3399746529.480858,
Projection,power,98300000,0.011405,3403206333.390096,
Projection,power,98400000,0.011399,3406666137.299333,
Projection,power,98500000,0.011393,3410125941.208571,
Projection,power,98600000,0.011387,3413585745.117809,
Projection,power,98700000,0.011381,3417045549.027047,
Projection,power,98800000,0.011376,3420505352.936284,
Projection,power,98900000,0.011370,3423965156.845521,
Projection,power,99000000,0.011364,3427424960.754760,
Projection,power,99100000,0.011358,3430884764.663997,
Projection,power,99200000,0.011352,3434344568.573235,
Projection,power,99300000,0.011346,3437804372.482472,
Projection,power,99400000,0.011341,3441264176.391710,
Projection,power,99500000,0.011335,3444723980.300947,
Projection,power,99600000,0.011329,3448183784.210185,
Projection,power,99700000,0.011323,3451643588.119423,
Projection,power,99800000,0.011318,3455103392.028661,
Projection,power,99900000,0.011312,3458563195.937898,
Projection,power,100000000,0.011306,3462022999.847136,
Mean Verification,100000,0.355331,6104018.664360,
Std Verification,100000,0.003551,6161.534241,
Mean Verification,200000,0.253708,9495196.819305,
Std Verification,200000,0.001957,8014.806471,
Mean Verification,300000,0.206448,12890342.831612,
Std Verification,300000,0.001192,6995.464278,
Mean Verification,400000,0.178824,16289278.268814,
Std Verification,400000,0.000425,9763.907465,
Mean Verification,500000,0.160644,19690963.673592,
Std Verification,500000,0.000284,7284.069584,
Mean Verification,600000,0.146299,23092513.632774,
Std Verification,600000,0.000122,9598.933985,
Mean Verification,700000,0.135475,26498242.998123,
Std Verification,700000,0.000305,7513.941653,
Mean Verification,800000,0.127090,29901322.937012,
Std Verification,800000,0.000163,12684.891206,
Mean Verification,900000,0.119513,33294958.710670,
Std Verification,900000,0.000164,18416.636756,
Mean Verification,1000000,0.113582,36687922.191620,
Std Verification,1000000,0.000187,10865.514508,
Mean Verification,1100000,0.108902,40095056.462288,
Std Verification,1100000,0.000182,9214.314760,
Mean Verification,1200000,0.103897,43494693.517685,
Std Verification,1200000,0.000272,13834.143738,
Mean Verification,1300000,0.099989,46893821.549416,
Std Verification,1300000,0.000171,9092.738195,
Mean Verification,1400000,0.096488,50303638.601303,
Std Verification,1400000,0.000394,12687.197430,
Mean Verification,1500000,0.093549,53712861.466408,
Std Verification,1500000,0.000483,15671.422969,
Mean Verification,1600000,0.090488,57123784.136772,
Std Verification,1600000,0.000727,18303.926739,
Mean Verification,1700000,0.087494,60556174.755096,
Std Verification,1700000,0.000711,26397.341407,
Mean Verification,1800000,0.085678,63921900.081635,
Std Verification,1800000,0.001123,11586.948685,
Mean Verification,1900000,0.083352,67295310.974121,
Std Verification,1900000,0.000746,19616.808217,
Mean Verification,2000000,0.080698,71865866.732597,
Std Verification,2000000,0.000669,23225.106252,
Mean Verification,2100000,0.078225,75263988.876343,
Std Verification,2100000,0.000471,21691.186955,
Mean Verification,2200000,0.076718,78676897.716522,
Std Verification,2200000,0.000215,13729.974571,
Mean Verification,2300000,0.075232,82064666.700363,
Std Verification,2300000,0.000065,31566.678226,
Mean Verification,2400000,0.073838,85459582.924843,
Std Verification,2400000,0.000197,21090.643162,
Mean Verification,2500000,0.072228,88854605.793953,
Std Verification,2500000,0.000080,28983.964301,
Mean Verification,2600000,0.070900,92310448.384285,
Std Verification,2600000,0.000163,16003.793644,
Mean Verification,2700000,0.069231,95686121.726036,
Std Verification,2700000,0.000032,18932.472120,
Mean Verification,2800000,0.068814,99086278.867722,
Std Verification,2800000,0.000851,21505.263262,
Mean Verification,2900000,0.067310,102472967.553139,
Std Verification,2900000,0.000571,47603.720605,
Mean Verification,3000000,0.065657,105899928.307533,
Std Verification,3000000,0.000327,26439.235260,
Mean Verification,3100000,0.064722,109271334.505081,
Std Verification,3100000,0.000027,40542.581626,
Mean Verification,3200000,0.063852,112664371.728897,
Std Verification,3200000,0.000317,35688.966024,
Mean Verification,3300000,0.062763,116071789.550781,
Std Verification,3300000,0.000169,33514.215104,
Mean Verification,3400000,0.061942,119478823.423386,
Std Verification,3400000,0.000136,38424.783583,
Mean Verification,3500000,0.061497,122933233.833313,
Std Verification,3500000,0.000043,29681.608929,
Mean Verification,3600000,0.060791,126262625.312805,
Std Verification,3600000,0.000474,52973.965689,
Mean Verification,3700000,0.059248,129663619.613647,
Std Verification,3700000,0.000171,46313.909101,
Mean Verification,3800000,0.058693,133075983.667374,
Std Verification,3800000,0.000141,51869.011670,
Mean Verification,3900000,0.057819,137659308.481216,
Std Verification,3900000,0.000405,33369.423817,
Mean Verification,4000000,0.057368,141025413.107872,
Std Verification,4000000,0.000053,41954.286787,
Mean Verification,4100000,0.056544,144441550.779343,
Std Verification,4100000,0.000156,43664.230749,
Mean Verification,4200000,0.056149,147782572.722435,
Std Verification,4200000,0.000292,46613.500954,
Mean Verification,4300000,0.055123,151207872.724533,
Std Verification,4300000,0.000074,39853.291839,
Mean Verification,4400000,0.054507,154611152.029037,
Std Verification,4400000,0.000240,55773.535407,
Mean Verification,4500000,0.053865,158019908.809662,
Std Verification,4500000,0.000350,50150.370518,
Mean Verification,4600000,0.053353,161456894.540787,
Std Verification,4600000,0.000036,60296.013963,
Mean Verification,4700000,0.053072,164844298.648834,
Std Verification,4700000,0.000051,79402.489350,
Mean Verification,4800000,0.052033,168254012.703896,
Std Verification,4800000,0.000072,52455.975673,
Mean Verification,4900000,0.051658,171634863.305092,
Std Verification,4900000,0.000191,62159.753248,
Mean Verification,5000000,0.051105,175082229.924202,
Std Verification,5000000,0.000201,63739.772068,
Mean Verification,5100000,0.050589,178466816.759109,
Std Verification,5100000,0.000123,40852.179215,
Mean Verification,5200000,0.050205,181812981.009483,
Std Verification,5200000,0.000105,68591.005997,
Mean Verification,5300000,0.049754,185201194.834709,
Std Verification,5300000,0.000116,46153.862825,
Mean Verification,5400000,0.049520,188672256.493568,
Std Verification,5400000,0.000148,45438.255362,
Mean Verification,5500000,0.048579,192108018.326759,
Std Verification,5500000,0.000055,58679.934220,
Mean Verification,5600000,0.048276,195490629.601479,
Std Verification,5600000,0.000075,37366.341347,
Mean Verification,5700000,0.047923,198846117.854118,
Std Verification,5700000,0.000237,99823.261483,
Mean Verification,5800000,0.047539,203365326.809883,
Std Verification,5800000,0.000187,79092.011604,
Mean Verification,5900000,0.046964,206787025.213242,
Std Verification,5900000,0.000056,92894.871237,
Mean Verification,6000000,0.046639,210228635.239601,
Std Verification,6000000,0.000086,50231.577040,
Mean Verification,6100000,0.046421,213569022.655487,
Std Verification,6100000,0.000320,54118.689262,
Mean Verification,6200000,0.045891,217055240.607262,
Std Verification,6200000,0.000244,90890.777830,
Mean Verification,6300000,0.045326,220501729.655266,
Std Verification,6300000,0.000109,71362.336566,
Mean Verification,6400000,0.045233,223821376.752853,
Std Verification,6400000,0.000189,76725.842670,
Mean Verification,6500000,0.044616,227255775.642395,
Std Verification,6500000,0.000160,71359.927381,
Mean Verification,6600000,0.044549,230558409.023285,
Std Verification,6600000,0.000163,101739.147599,
Mean Verification,6700000,0.043989,234052593.803406,
Std Verification,6700000,0.000054,67443.778901,
Mean Verification,6800000,0.044024,237389954.400063,
Std Verification,6800000,0.000216,85877.523373,
Mean Verification,6900000,0.043289,240768583.536148,
Std Verification,6900000,0.000246,75902.538016,
Mean Verification,7000000,0.042916,244250572.395325,
Std Verification,7000000,0.000111,70386.118093,
Mean Verification,7100000,0.042908,247653924.155235,
Std Verification,7100000,0.000087,41325.274416,
Mean Verification,7200000,0.042465,251059492.635727,
Std Verification,7200000,0.000081,106467.006495,
Mean Verification,7300000,0.042129,254402285.933495,
Std Verification,7300000,0.000155,69544.692526,
Mean Verification,7400000,0.041986,257870083.498955,
Std Verification,7400000,0.000081,43124.486150,
Mean Verification,7500000,0.041861,261260415.601730,
Std Verification,7500000,0.000139,69620.905192,
Mean Verification,7600000,0.041563,264542806.291580,
Std Verification,7600000,0.000194,57683.141373,
Mean Verification,7700000,0.041225,267999687.790871,
Std Verification,7700000,0.000032,80045.324794,
Mean Verification,7800000,0.041151,272600600.218773,
Std Verification,7800000,0.000335,137736.878103,
Mean Verification,7900000,0.041026,275908074.426651,
Std Verification,7900000,0.000310,75079.171478,
Mean Verification,8000000,0.040548,279450262.260437,
Std Verification,8000000,0.000057,47396.026033,
Mean Verification,8100000,0.040482,282813858.771324,
Std Verification,8100000,0.000118,97099.040847,
Mean Verification,8200000,0.040168,286285385.298729,
Std Verification,8200000,0.000295,116024.721906,
Mean Verification,8300000,0.039823,289573332.953453,
Std Verification,8300000,0.000117,54486.828734,
Mean Verification,8400000,0.039677,292997975.635529,
Std Verification,8400000,0.000095,85211.336085,
Mean Verification,8500000,0.039322,296388912.248611,
Std Verification,8500000,0.000141,71894.282884,
Mean Verification,8600000,0.039125,299727680.516243,
Std Verification,8600000,0.000211,93329.163584,
Mean Verification,8700000,0.039106,303133114.933968,
Std Verification,8700000,0.000180,87982.687056,
Mean Verification,8800000,0.038760,306676530.957222,
Std Verification,8800000,0.000236,117670.168096,
Mean Verification,8900000,0.038561,310147859.597206,
Std Verification,8900000,0.000081,107822.877299,
Mean Verification,9000000,0.038790,313360784.721375,
Std Verification,9000000,0.000327,75905.803024,
Mean Verification,9100000,0.038150,316805734.324455,
Std Verification,9100000,0.000039,113802.004339,
Mean Verification,9200000,0.037941,320244510.102272,
Std Verification,9200000,0.000115,103574.957869,
Mean Verification,9300000,0.037852,323688856.291771,
Std Verification,9300000,0.000203,124823.261835,
Mean Verification,9400000,0.037309,326918407.249451,
Std Verification,9400000,0.000096,100085.538761,
Mean Verification,9500000,0.037644,330439101.696014,
Std Verification,9500000,0.000381,115013.547888,
Mean Verification,9600000,0.037120,333790592.098236,
Std Verification,9600000,0.000067,94459.437873,
Mean Verification,9700000,0.036940,338364197.421074,
Std Verification,9700000,0.000094,55906.232656,
Mean Verification,9800000,0.036752,341659807.538986,
Std Verification,9800000,0.000052,72912.720163,
Mean Verification,9900000,0.036452,345212528.777122,
Std Verification,9900000,0.000159,94553.295823,
Mean Verification,10000000,0.036668,348428548.097610,
Std Verification,10000000,0.000244,150336.833855,
Mean Verification,10100000,0.036183,351927296.614647,
Std Verification,10100000,0.000113,153244.305993,
Mean Verification,10200000,0.036257,355313035.988808,
Std Verification,10200000,0.000137,110140.494619,
Mean Verification,10300000,0.035855,358747794.127464,
Std Verification,10300000,0.000137,155883.739110,
Mean Verification,10400000,0.035582,362120497.822762,
Std Verification,10400000,0.000130,122903.041868,
Mean Verification,10500000,0.035585,365505930.829048,
Std Verification,10500000,0.000152,71985.170539,
Mean Verification,10600000,0.035314,368927806.425095,
Std Verification,10600000,0.000039,109742.755981,
Mean Verification,10700000,0.035233,372393115.186691,
Std Verification,10700000,0.000089,112290.474061,
Mean Verification,10800000,0.034932,375743653.583527,
Std Verification,10800000,0.000028,114358.291074,
Mean Verification,10900000,0.034980,379136867.117882,
Std Verification,10900000,0.000165,70762.359788,
Mean Verification,11000000,0.034680,382586368.894577,
Std Verification,11000000,0.000026,104589.119819,
Mean Verification,11100000,0.034687,386067173.409462,
Std Verification,11100000,0.000060,158587.575284,
Mean Verification,11200000,0.034277,389433272.767067,
Std Verification,11200000,0.000167,99994.283881,
Mean Verification,11300000,0.034304,392894777.727127,
Std Verification,11300000,0.000072,112188.152227,
Mean Verification,11400000,0.033794,396091965.460777,
Std Verification,11400000,0.000055,98370.247572,
Mean Verification,11500000,0.033830,399725184.035301,
Std Verification,11500000,0.000047,110279.860840,
Mean Verification,11600000,0.033871,404122293.448448,
Std Verification,11600000,0.000333,117581.415763,
Mean Verification,11700000,0.033446,407539812.278748,
Std Verification,11700000,0.000077,120319.469980,
Mean Verification,11800000,0.033714,410986876.702309,
Std Verification,11800000,0.000251,80899.271188,
Mean Verification,11900000,0.033220,414381762.576103,
Std Verification,11900000,0.000124,116274.991869,
Mean Verification,12000000,0.033257,417793804.311752,
Std Verification,12000000,0.000367,108096.898281,
Mean Verification,12100000,0.032957,421150043.082237,
Std Verification,12100000,0.000063,155332.774051,
Mean Verification,12200000,0.032772,424580186.581612,
Std Verification,12200000,0.000132,108539.424442,
Mean Verification,12300000,0.032675,427908346.319199,
Std Verification,12300000,0.000099,204702.360595,
Mean Verification,12400000,0.032439,431398808.526993,
Std Verification,12400000,0.000101,67136.099854,
Mean Verification,12500000,0.032410,434718343.424797,
Std Verification,12500000,0.000046,147071.462123,
Mean Verification,12600000,0.032323,438099266.743660,
Std Verification,12600000,0.000062,83948.161410,
Mean Verification,12700000,0.032252,441564386.653900,
Std Verification,12700000,0.000070,123194.226784,
Mean Verification,12800000,0.032118,444968682.861328,
Std Verification,12800000,0.000094,132379.542313,
Mean Verification,12900000,0.031869,448334007.978439,
Std Verification,12900000,0.000086,71070.644404,
Mean Verification,13000000,0.031698,451671003.699303,
Std Verification,13000000,0.000036,113090.845531,
Mean Verification,13100000,0.031472,455150222.945213,
Std Verification,13100000,0.000100,163512.561192,
Mean Verification,13200000,0.031460,458599799.966812,
Std Verification,13200000,0.000116,122444.611813,
Mean Verification,13300000,0.031324,461950584.864616,
Std Verification,13300000,0.000112,85931.593058,
Mean Verification,13400000,0.031204,465264435.601234,
Std Verification,13400000,0.000013,142267.616433,
Mean Verification,13500000,0.031172,468713682.341576,
Std Verification,13500000,0.000115,169064.506660,
Mean Verification,13600000,0.030893,473376133.632660,
Std Verification,13600000,0.000120,135094.063863,
Mean Verification,13700000,0.030998,476577563.834190,
Std Verification,13700000,0.000088,157109.193387,
Mean Verification,13800000,0.030965,480040899.729729,
Std Verification,13800000,0.000058,188508.235735,
Mean Verification,13900000,0.030595,483456083.440781,
Std Verification,13900000,0.000109,106793.073814,
Mean Verification,14000000,0.030709,486952039.170265,
Std Verification,14000000,0.000085,148986.187572,
Mean Verification,14100000,0.030388,490401899.337769,
Std Verification,14100000,0.000091,180320.435331,
Mean Verification,14200000,0.030438,493682162.475586,
Std Verification,14200000,0.000128,155152.238246,
Mean Verification,14300000,0.030429,497005313.706398,
Std Verification,14300000,0.000160,184174.636236,
Mean Verification,14400000,0.030057,500582825.827599,
Std Verification,14400000,0.000075,172291.209550,
