Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Projection,42300000,0.070340,3452523948.209503,
Projection,42400000,0.070306,3460681269.833825,
Projection,42500000,0.070273,3468838591.458148,
Projection,42600000,0.070239,3476995913.082469,
Projection,42700000,0.070206,3485153234.706793,
Projection,42800000,0.070173,3493310556.331115,
Projection,42900000,0.070140,3501467877.955437,
Projection,43000000,0.070108,3509625199.579760,
Projection,43100000,0.070075,3517782521.204082,
Projection,43200000,0.070043,3525939842.828404,
Projection,43300000,0.070010,3534097164.452726,
Projection,43400000,0.069978,3542254486.077049,
Projection,43500000,0.069946,3550411807.701372,
Projection,43600000,0.069913,3558569129.325694,
Projection,43700000,0.069882,3566726450.950016,
Projection,43800000,0.069850,3574883772.574338,
Projection,43900000,0.069818,3583041094.198661,
Projection,44000000,0.069786,3591198415.822983,
Projection,44100000,0.069755,3599355737.447305,
Projection,44200000,0.069723,3607513059.071628,
Projection,44300000,0.069692,3615670380.695950,
Projection,44400000,0.069661,3623827702.320273,
Projection,44500000,0.069630,3631985023.944595,
Projection,44600000,0.069599,3640142345.568918,
Projection,44700000,0.069568,3648299667.193240,
Projection,44800000,0.069537,3656456988.817563,
Projection,44900000,0.069506,3664614310.441885,
Projection,45000000,0.069476,3672771632.066207,
Projection,45100000,0.069445,3680928953.690529,
Projection,45200000,0.069415,3689086275.314852,
Projection,45300000,0.069384,3697243596.939174,
Projection,45400000,0.069354,3705400918.563496,
Projection,45500000,0.069324,3713558240.187819,
Projection,45600000,0.069294,3721715561.812141,
Projection,45700000,0.069264,3729872883.436463,
Projection,45800000,0.069234,3738030205.060786,
Projection,45900000,0.069205,3746187526.685109,
Projection,46000000,0.069175,3754344848.309431,
Projection,46100000,0.069145,3762502169.933753,
Projection,46200000,0.069116,3770659491.558075,
Projection,46300000,0.069087,3778816813.182398,
Projection,46400000,0.069057,3786974134.806721,
Projection,46500000,0.069028,3795131456.431042,
Projection,46600000,0.068999,3803288778.055365,
Projection,46700000,0.068970,3811446099.679688,
Projection,46800000,0.068942,3819603421.304010,
Projection,46900000,0.068913,3827760742.928332,
Projection,47000000,0.068884,3835918064.552655,
Projection,47100000,0.068856,3844075386.176977,
Projection,47200000,0.068827,3852232707.801299,
Projection,47300000,0.068799,3860390029.425622,
Projection,47400000,0.068770,3868547351.049943,
Projection,47500000,0.068742,3876704672.674266,
Projection,47600000,0.068714,3884861994.298588,
Projection,47700000,0.068686,3893019315.922912,
Projection,47800000,0.068658,3901176637.547234,
Projection,47900000,0.068630,3909333959.171556,
Projection,48000000,0.068602,3917491280.795878,
Projection,48100000,0.068575,3925648602.420201,
Projection,48200000,0.068547,3933805924.044523,
Projection,48300000,0.068520,3941963245.668846,
Projection,48400000,0.068492,3950120567.293167,
Projection,48500000,0.068465,3958277888.917490,
Projection,48600000,0.068437,3966435210.541812,
Projection,48700000,0.068410,3974592532.166134,
Projection,48800000,0.068383,3982749853.790457,
Projection,48900000,0.068356,3990907175.414780,
Projection,49000000,0.068329,3999064497.039102,
Projection,49100000,0.068302,4007221818.663424,
Projection,49200000,0.068276,4015379140.287747,
Projection,49300000,0.068249,4023536461.912069,
Projection,49400000,0.068222,4031693783.536391,
Projection,49500000,0.068196,4039851105.160714,
Projection,49600000,0.068169,4048008426.785037,
Projection,49700000,0.068143,4056165748.409359,
Projection,49800000,0.068117,4064323070.033680,
Projection,49900000,0.068091,4072480391.658003,
Projection,50000000,0.068064,4080637713.282326,
Projection,50100000,0.068038,4088795034.906648,
Projection,50200000,0.068012,4096952356.530970,
Projection,50300000,0.067987,4105109678.155293,
Projection,50400000,0.067961,4113266999.779615,
Projection,50500000,0.067935,4121424321.403937,
Projection,50600000,0.067909,4129581643.028260,
Projection,50700000,0.067884,4137738964.652582,
Projection,50800000,0.067858,4145896286.276905,
Projection,50900000,0.067833,4154053607.901227,
Projection,51000000,0.067807,4162210929.525550,
Projection,51100000,0.067782,4170368251.149872,
Projection,51200000,0.067757,4178525572.774194,
Projection,51300000,0.067732,4186682894.398516,
Projection,51400000,0.067707,4194840216.022839,
Projection,51500000,0.067682,4202997537.647161,
Projection,51600000,0.067657,4211154859.271484,
Projection,51700000,0.067632,4219312180.895805,
Projection,51800000,0.067607,4227469502.520129,
Projection,51900000,0.067582,4235626824.144451,
Projection,52000000,0.067558,4243784145.768773,
Projection,52100000,0.067533,4251941467.393095,
Projection,52200000,0.067509,4260098789.017418,
Projection,52300000,0.067484,4268256110.641740,
Projection,52400000,0.067460,4276413432.266063,
Projection,52500000,0.067436,4284570753.890385,
Projection,52600000,0.067412,4292728075.514708,
Projection,52700000,0.067387,4300885397.139030,
Projection,52800000,0.067363,4309042718.763352,
Projection,52900000,0.067339,4317200040.387674,
Projection,53000000,0.067315,4325357362.011997,
Projection,53100000,0.067291,4333514683.636319,
Projection,53200000,0.067268,4341672005.260641,
Projection,53300000,0.067244,4349829326.884964,
Projection,53400000,0.067220,4357986648.509287,
Projection,53500000,0.067197,4366143970.133609,
Projection,53600000,0.067173,4374301291.757931,
Projection,53700000,0.067150,4382458613.382254,
Projection,53800000,0.067126,4390615935.006576,
Projection,53900000,0.067103,4398773256.630898,
Projection,54000000,0.067080,4406930578.255220,
Projection,54100000,0.067056,4415087899.879543,
Projection,54200000,0.067033,4423245221.503865,
Projection,54300000,0.067010,4431402543.128188,
Projection,54400000,0.066987,4439559864.752510,
Projection,54500000,0.066964,4447717186.376833,
Projection,54600000,0.066941,4455874508.001155,
Projection,54700000,0.066919,4464031829.625477,
Projection,54800000,0.066896,4472189151.249800,
Projection,54900000,0.066873,4480346472.874123,
Projection,55000000,0.066850,4488503794.498444,
Projection,55100000,0.066828,4496661116.122766,
Projection,55200000,0.066805,4504818437.747089,
Projection,55300000,0.066783,4512975759.371411,
Projection,55400000,0.066760,4521133080.995733,
Projection,55500000,0.066738,4529290402.620056,
Projection,55600000,0.066716,4537447724.244378,
Projection,55700000,0.066694,4545605045.868701,
Projection,55800000,0.066671,4553762367.493023,
Projection,55900000,0.066649,4561919689.117346,
Projection,56000000,0.066627,4570077010.741668,
Projection,56100000,0.066605,4578234332.365991,
Projection,56200000,0.066583,4586391653.990313,
Projection,56300000,0.066562,4594548975.614635,
Projection,56400000,0.066540,4602706297.238957,
Projection,56500000,0.066518,4610863618.863279,
Projection,56600000,0.066496,4619020940.487602,
Projection,56700000,0.066475,4627178262.111925,
Projection,56800000,0.066453,4635335583.736247,
Projection,56900000,0.066432,4643492905.360569,
Projection,57000000,0.066410,4651650226.984892,
Projection,57100000,0.066389,4659807548.609215,
Projection,57200000,0.066367,4667964870.233537,
Projection,57300000,0.066346,4676122191.857859,
Projection,57400000,0.066325,4684279513.482183,
Projection,57500000,0.066304,4692436835.106503,
Projection,57600000,0.066283,4700594156.730826,
Projection,57700000,0.066262,4708751478.355148,
Projection,57800000,0.066240,4716908799.979471,
Projection,57900000,0.066220,4725066121.603793,
Projection,58000000,0.066199,4733223443.228115,
Projection,58100000,0.066178,4741380764.852438,
Projection,58200000,0.066157,4749538086.476761,
Projection,58300000,0.066136,4757695408.101082,
Projection,58400000,0.066116,4765852729.725405,
Projection,58500000,0.066095,4774010051.349728,
Projection,58600000,0.066074,4782167372.974050,
Projection,58700000,0.066054,4790324694.598372,
Projection,58800000,0.066033,4798482016.222694,
Projection,58900000,0.066013,4806639337.847016,
Projection,59000000,0.065992,4814796659.471339,
Projection,59100000,0.065972,4822953981.095661,
Projection,59200000,0.065952,4831111302.719984,
Projection,59300000,0.065932,4839268624.344307,
Projection,59400000,0.065911,4847425945.968628,
Projection,59500000,0.065891,4855583267.592951,
Projection,59600000,0.065871,4863740589.217274,
Projection,59700000,0.065851,4871897910.841596,
Projection,59800000,0.065831,4880055232.465918,
Projection,59900000,0.065811,4888212554.090240,
Projection,60000000,0.065792,4896369875.714563,
Projection,60100000,0.065772,4904527197.338885,
Projection,60200000,0.065752,4912684518.963207,
Projection,60300000,0.065732,4920841840.587530,
Projection,60400000,0.065713,4928999162.211853,
Projection,60500000,0.065693,4937156483.836175,
Projection,60600000,0.065673,4945313805.460497,
Projection,60700000,0.065654,4953471127.084821,
Projection,60800000,0.065634,4961628448.709142,
Projection,60900000,0.065615,4969785770.333465,
Projection,61000000,0.065596,4977943091.957787,
Projection,61100000,0.065576,4986100413.582108,
Projection,61200000,0.065557,4994257735.206431,
Projection,61300000,0.065538,5002415056.830753,
Projection,61400000,0.065518,5010572378.455076,
Projection,61500000,0.065499,5018729700.079399,
Projection,61600000,0.065480,5026887021.703720,
Projection,61700000,0.065461,5035044343.328043,
Projection,61800000,0.065442,5043201664.952366,
Projection,61900000,0.065423,5051358986.576688,
Projection,62000000,0.065404,5059516308.201011,
Projection,62100000,0.065385,5067673629.825333,
Projection,62200000,0.065367,5075830951.449655,
Projection,62300000,0.065348,5083988273.073977,
Projection,62400000,0.065329,5092145594.698299,
Projection,62500000,0.065310,5100302916.322622,
Projection,62600000,0.065292,5108460237.946945,
